LoginID,CustomerID,DeviceID,LoginTime,IPAddress,Browser,OperatingSystem,LocationID,LoginStatus,FailureReason,IsNewDevice,IsNewLocation,IsSuspicious,RiskScore,FailedAttempts24H
LN0013717,C001552,D003265,2025-10-24 00:59:05,IP-443.207.35.250,Safari,macOS,L0015,Success,,False,False,False,31,2
LN0013718,C000611,D003926,2025-11-27 01:09:34,IP-394.205.59.92,Chrome,Linux,L0052,Success,,False,False,True,94,4
LN0013719,C000295,D001227,2025-08-31 09:09:19,IP-027.154.193.32,Edge,Android,L0006,Success,,False,False,False,6,0
LN0013720,C000764,D002467,2025-06-05 18:37:18,IP-597.206.16.1,Firefox,Android,L0039,Success,,False,False,False,53,3
LN0013721,C003167,D003906,2025-12-01 06:05:29,IP-432.59.91.36,Chrome,macOS,L0033,Success,,False,False,False,37,1
LN0013722,C002528,D003723,2025-10-03 13:06:15,IP-846.18.187.160,Firefox,iOS,L0002,Success,,False,False,False,42,1
LN0013723,C002441,D001523,2026-02-20 11:22:48,IP-838.128.12.79,Safari,Android,L0050,Failed,Invalid Password,True,False,False,6,1
LN0013724,C004885,D000176,2025-05-02 11:15:17,IP-792.44.234.64,Firefox,iOS,L0045,Success,,False,False,False,13,0
LN0013725,C002665,D003247,2025-03-16 21:47:59,IP-225.30.223.249,Chrome,macOS,L0038,Success,,False,False,False,2,2
LN0013726,C003729,D001303,2025-12-02 00:38:39,IP-982.251.127.193,Chrome,macOS,L0006,Success,,False,False,False,68,3
LN0013727,C003855,D002109,2025-05-18 11:14:17,IP-308.76.179.129,Firefox,Linux,L0017,Failed,MFA Failed,False,True,True,77,10
LN0013728,C000537,D001666,2025-03-29 19:40:59,IP-997.175.232.233,Edge,Linux,L0008,Success,,False,False,False,25,0
LN0013729,C003217,D003664,2025-02-26 12:05:58,IP-061.109.129.40,Firefox,Android,L0002,Success,,False,False,False,17,0
LN0013730,C003301,D001923,2025-03-31 07:42:01,IP-227.74.62.236,Chrome,iOS,L0018,Failed,Invalid Password,False,False,True,95,6
LN0013731,C004770,D000121,2026-01-29 10:59:29,IP-066.39.142.102,Chrome,Windows,L0023,Success,,False,False,False,17,1
LN0013732,C002010,D000540,2025-10-20 14:28:39,IP-731.67.104.37,Edge,Linux,L0033,Success,,False,False,False,43,2
LN0013733,C001648,D001063,2025-02-06 01:43:09,IP-301.198.23.235,Edge,iOS,L0009,Success,,True,False,False,57,0
LN0013734,C001344,D002369,2025-07-13 12:26:41,IP-534.189.96.114,Edge,Android,L0047,Success,,False,False,False,10,2
LN0013735,C000611,D001217,2026-02-21 10:12:13,IP-860.81.245.245,Chrome,Windows,L0019,Success,,False,False,False,39,3
LN0013736,C001781,D003562,2026-02-02 02:16:40,IP-997.73.135.34,Safari,iOS,L0001,Success,,False,False,False,46,0
LN0013737,C002601,D003787,2026-03-16 21:50:13,IP-716.170.64.116,Firefox,macOS,L0049,Success,,False,False,False,18,3
LN0013738,C000304,D003087,2025-01-22 12:36:15,IP-847.182.56.245,Safari,Linux,L0048,Failed,Unknown Device,False,False,False,9,2
LN0013739,C004386,D000338,2025-10-27 22:21:43,IP-727.239.227.54,Edge,iOS,L0052,Failed,Unknown Device,True,False,False,42,3
LN0013740,C002194,D003821,2026-05-20 01:35:53,IP-169.223.194.96,Safari,iOS,L0036,Success,,False,False,False,55,1
LN0013741,C001109,D002650,2025-12-13 21:51:18,IP-263.149.25.222,Chrome,Windows,L0014,Success,,False,False,True,68,4
LN0013742,C000769,D000140,2026-01-17 06:30:36,IP-763.155.22.201,Chrome,Windows,L0023,Failed,Account Locked,False,False,False,33,2
LN0013743,C003682,D001270,2025-10-23 18:54:11,IP-635.46.171.75,Edge,Linux,L0045,Success,,False,False,False,19,3
LN0013744,C003146,D003759,2026-07-04 13:17:41,IP-204.142.188.168,Edge,iOS,L0028,Success,,True,True,False,11,0
LN0013745,C000315,D002544,2025-04-11 22:47:57,IP-512.119.46.196,Chrome,iOS,L0024,Success,,False,False,False,31,3
LN0013746,C001450,D002207,2025-01-25 16:11:35,IP-590.36.63.143,Edge,Android,L0051,Success,,False,False,False,44,1
LN0013747,C004141,D001430,2025-08-08 00:59:19,IP-122.203.240.74,Chrome,Windows,L0027,Success,,False,False,False,63,3
LN0013748,C002222,D001161,2025-01-14 18:25:07,IP-758.196.67.138,Chrome,iOS,L0016,Success,,True,False,False,59,0
LN0013749,C000405,D002633,2025-11-17 08:04:12,IP-472.225.190.238,Safari,Android,L0022,Failed,Authentication Failed,False,False,True,76,10
LN0013750,C003518,D003267,2026-07-09 06:04:40,IP-079.134.204.196,Firefox,iOS,L0024,Success,,False,False,False,25,1
LN0013751,C002485,D002722,2026-02-19 06:34:40,IP-428.211.89.199,Chrome,Windows,L0004,Success,,False,False,False,27,3
LN0013752,C001491,D002579,2025-12-12 15:03:54,IP-229.242.122.143,Firefox,Linux,L0017,Success,,False,True,False,22,1
LN0013753,C003673,D002024,2026-06-12 23:05:24,IP-344.7.78.128,Edge,Windows,L0038,Success,,False,True,False,38,0
LN0013754,C003881,D002374,2026-03-22 04:22:52,IP-574.175.140.210,Safari,iOS,L0033,Success,,False,False,False,33,0
LN0013755,C001497,D003613,2025-02-17 05:41:14,IP-546.127.132.122,Chrome,Windows,L0047,Success,,False,False,False,61,3
LN0013756,C000324,D000601,2025-02-02 22:04:03,IP-236.222.139.127,Firefox,Android,L0034,Failed,Authentication Failed,False,False,False,46,3
LN0013757,C003059,D003532,2026-03-07 01:00:30,IP-894.60.246.210,Firefox,macOS,L0031,Success,,True,False,False,49,2
LN0013758,C002586,D001232,2026-04-24 23:37:35,IP-588.200.13.139,Firefox,macOS,L0042,Success,,False,False,False,43,1
LN0013759,C001123,D002602,2025-02-09 20:05:10,IP-058.160.141.249,Firefox,Linux,L0031,Success,,False,False,False,60,0
LN0013760,C000888,D003574,2026-06-17 04:53:59,IP-936.41.31.87,Chrome,Android,L0013,Success,,False,False,False,43,2
LN0013761,C001223,D001629,2025-11-03 10:46:14,IP-435.174.27.147,Safari,iOS,L0038,Failed,Invalid Password,False,False,True,70,11
LN0013762,C002484,D002393,2025-08-25 21:51:24,IP-712.107.23.216,Chrome,Android,L0011,Success,,False,False,False,6,0
LN0013763,C003245,D002362,2026-05-28 04:16:56,IP-945.190.53.100,Edge,macOS,L0026,Failed,Unknown Device,False,True,True,94,6
LN0013764,C002854,D001366,2025-05-03 10:11:14,IP-363.83.121.173,Firefox,Linux,L0009,Success,,False,False,False,52,2
LN0013765,C003296,D001768,2025-10-02 04:06:20,IP-681.53.135.169,Chrome,iOS,L0035,Success,,False,False,False,11,2
LN0013766,C002350,D000447,2025-01-23 12:34:44,IP-511.29.237.111,Edge,iOS,L0043,Success,,False,False,False,44,2
LN0013767,C004290,D002362,2026-05-26 18:13:05,IP-945.190.53.100,Edge,macOS,L0036,Failed,Authentication Failed,True,False,True,67,10
LN0013768,C004701,D001857,2026-04-25 09:21:24,IP-493.116.81.209,Safari,iOS,L0033,Success,,False,False,False,33,0
LN0013769,C001582,D000354,2025-02-03 13:16:25,IP-038.176.192.17,Safari,Android,L0034,Success,,False,False,False,51,2
LN0013770,C001799,D000501,2025-05-31 09:57:43,IP-627.203.224.210,Firefox,Android,L0039,Failed,Account Locked,True,False,False,1,3
LN0013771,C004919,D001948,2025-06-13 16:28:02,IP-275.233.150.218,Firefox,iOS,L0039,Success,,False,False,False,61,0
LN0013772,C004899,D003865,2025-08-31 10:44:16,IP-441.147.213.79,Edge,macOS,L0046,Success,,False,False,False,30,3
LN0013773,C000971,D002377,2026-04-09 16:21:36,IP-523.59.10.145,Chrome,Linux,L0021,Success,,False,False,True,83,4
LN0013774,C001685,D002069,2025-02-18 02:34:33,IP-325.66.99.33,Chrome,macOS,L0035,Success,,True,False,False,11,0
LN0013775,C002126,D001122,2026-04-04 20:27:40,IP-686.95.111.213,Safari,Linux,L0040,Success,,False,False,False,44,3
LN0013776,C001488,D003376,2026-05-07 07:49:37,IP-490.246.133.34,Edge,macOS,L0037,Success,,False,False,True,73,5
LN0013777,C000776,D003766,2025-09-03 12:01:23,IP-821.44.127.168,Chrome,Android,L0037,Success,,True,False,False,22,2
LN0013778,C004474,D001939,2026-04-27 04:15:42,IP-801.33.107.100,Safari,macOS,L0040,Success,,False,False,False,21,2
LN0013779,C002890,D002688,2026-07-30 15:35:33,IP-746.19.73.65,Edge,iOS,L0029,Success,,False,False,False,25,2
LN0013780,C001071,D000127,2025-12-17 05:18:45,IP-435.45.109.17,Safari,Linux,L0021,Success,,False,False,False,67,0
LN0013781,C003675,D001492,2026-05-12 16:42:46,IP-142.231.103.199,Safari,Android,L0029,Success,,False,False,False,55,0
LN0013782,C004824,D001981,2026-05-20 22:54:43,IP-497.107.67.232,Chrome,macOS,L0043,Success,,False,True,False,66,0
LN0013783,C002539,D003561,2025-02-12 10:57:50,IP-940.78.202.211,Safari,Android,L0033,Success,,False,False,False,41,3
LN0013784,C001609,D001542,2026-07-21 16:46:53,IP-289.251.222.96,Firefox,Android,L0016,Failed,Invalid Password,True,False,False,65,3
LN0013785,C002664,D001957,2025-06-13 21:21:23,IP-109.211.162.75,Edge,Linux,L0030,Success,,False,False,False,31,1
LN0013786,C003419,D002598,2026-06-26 12:06:15,IP-402.146.143.75,Safari,iOS,L0051,Success,,False,False,False,1,3
LN0013787,C003072,D000703,2025-06-05 01:59:01,IP-882.193.30.171,Edge,Windows,L0006,Success,,False,False,False,37,0
LN0013788,C000214,D003172,2026-06-30 02:59:13,IP-291.215.150.145,Chrome,Linux,L0011,Success,,True,False,False,54,3
LN0013789,C002899,D000159,2025-08-07 09:06:15,IP-051.150.104.35,Firefox,macOS,L0046,Success,,False,False,False,66,1
LN0013790,C003686,D002791,2025-03-08 20:02:10,IP-910.108.90.117,Safari,iOS,L0020,Success,,False,False,False,51,0
LN0013791,C000768,D002848,2025-03-20 23:44:26,IP-295.160.250.200,Firefox,Windows,L0031,Success,,False,False,False,32,0
LN0013792,C003274,D003476,2025-09-08 07:09:34,IP-668.84.170.112,Edge,Linux,L0032,Success,,False,False,False,40,2
LN0013793,C003656,D001264,2025-01-22 19:02:41,IP-520.156.104.87,Chrome,Linux,L0028,Success,,False,False,False,43,3
LN0013794,C000877,D001787,2025-09-24 01:35:28,IP-559.87.202.60,Edge,Android,L0026,Success,,False,False,False,35,3
LN0013795,C001583,D000743,2026-05-24 04:35:36,IP-345.170.37.238,Safari,macOS,L0051,Success,,False,False,False,50,2
LN0013796,C003524,D002104,2026-01-23 15:56:58,IP-330.212.192.202,Safari,Linux,L0007,Success,,False,False,False,40,2
LN0013797,C002250,D000220,2025-11-18 05:40:33,IP-562.141.7.88,Chrome,Windows,L0047,Success,,False,False,False,22,3
LN0013798,C004726,D001767,2025-10-01 18:07:36,IP-701.115.229.177,Edge,iOS,L0047,Success,,False,True,False,46,3
LN0013799,C002048,D001770,2026-04-30 21:20:12,IP-315.104.95.227,Safari,macOS,L0021,Success,,False,False,False,6,3
LN0013800,C004476,D002614,2026-01-04 12:48:23,IP-925.95.43.54,Firefox,iOS,L0034,Success,,False,False,False,6,0
LN0013801,C002351,D002446,2026-07-10 08:51:05,IP-319.61.73.20,Edge,iOS,L0043,Success,,False,False,False,15,2
LN0013802,C002723,D000779,2025-02-19 13:14:58,IP-645.209.181.221,Edge,Android,L0001,Success,,False,True,False,26,3
LN0013803,C004732,D002406,2026-04-28 00:02:57,IP-944.1.6.11,Chrome,Windows,L0001,Success,,False,False,False,31,1
LN0013804,C004656,D002860,2025-10-26 17:21:58,IP-881.23.181.139,Chrome,Windows,L0018,Success,,False,False,False,47,1
LN0013805,C001725,D000319,2025-09-27 13:51:45,IP-721.130.146.151,Safari,iOS,L0034,Success,,False,False,False,16,0
LN0013806,C004712,D000159,2025-03-16 17:12:34,IP-051.150.104.35,Firefox,macOS,L0047,Success,,True,False,False,42,1
LN0013807,C001170,D000859,2025-12-20 14:27:17,IP-258.55.7.116,Edge,iOS,L0008,Success,,False,False,False,57,2
LN0013808,C004595,D003682,2026-01-27 15:51:36,IP-757.192.251.251,Edge,iOS,L0049,Failed,Invalid Password,False,False,True,72,9
LN0013809,C001390,D003023,2025-05-20 17:52:12,IP-248.234.114.222,Firefox,iOS,L0016,Success,,False,False,False,39,1
LN0013810,C000365,D001508,2025-06-23 06:51:40,IP-117.51.183.222,Safari,Android,L0023,Success,,False,True,False,73,3
LN0013811,C001096,D002678,2025-11-26 22:32:15,IP-407.242.51.94,Safari,Android,L0014,Success,,False,False,True,98,3
LN0013812,C001150,D001270,2025-08-03 03:06:49,IP-635.46.171.75,Edge,Linux,L0018,Success,,False,False,False,17,2
LN0013813,C001166,D001953,2025-08-13 17:56:09,IP-275.248.173.138,Edge,Windows,L0014,Success,,False,True,True,100,5
LN0013814,C000848,D000983,2026-05-12 17:57:39,IP-480.39.43.159,Firefox,Windows,L0032,Success,,True,False,False,40,3
LN0013815,C003429,D001868,2026-01-25 15:21:47,IP-917.3.39.86,Edge,iOS,L0035,Success,,False,False,False,57,1
LN0013816,C004261,D001744,2025-06-16 12:04:48,IP-052.107.59.52,Firefox,Windows,L0001,Success,,True,False,False,65,1
LN0013817,C000263,D000308,2026-04-21 23:58:00,IP-681.127.89.238,Safari,Android,L0010,Success,,False,True,False,20,0
LN0013818,C003658,D001072,2026-01-26 04:27:28,IP-536.115.168.84,Firefox,Windows,L0040,Success,,False,False,False,21,3
LN0013819,C002555,D003649,2026-04-25 15:04:14,IP-371.159.196.194,Firefox,Windows,L0032,Success,,False,False,False,40,2
LN0013820,C002999,D003068,2026-05-08 07:57:47,IP-882.97.223.87,Chrome,Android,L0011,Failed,MFA Failed,False,False,False,70,3
LN0013821,C002219,D003011,2025-10-12 15:10:12,IP-205.73.217.95,Safari,Android,L0041,Success,,False,False,False,43,3
LN0013822,C001355,D003214,2026-04-28 18:24:30,IP-777.35.69.206,Chrome,iOS,L0046,Success,,False,False,False,56,3
LN0013823,C004651,D000740,2026-02-25 15:45:04,IP-469.123.157.169,Safari,Linux,L0046,Success,,False,False,False,47,1
LN0013824,C003538,D003950,2026-05-20 20:23:17,IP-693.65.215.239,Edge,macOS,L0040,Failed,MFA Failed,True,False,True,86,8
LN0013825,C002720,D003809,2026-05-15 09:00:30,IP-905.177.72.102,Firefox,Android,L0016,Success,,False,False,False,18,0
LN0013826,C000076,D002077,2025-07-11 09:04:40,IP-267.4.53.96,Edge,Windows,L0051,Success,,True,False,True,97,4
LN0013827,C000786,D001457,2025-01-30 16:14:10,IP-919.160.219.119,Firefox,Android,L0011,Success,,False,False,True,91,5
LN0013828,C003946,D000038,2025-03-09 21:21:17,IP-990.140.189.211,Chrome,iOS,L0043,Success,,False,False,False,56,3
LN0013829,C001857,D003181,2026-06-06 17:55:38,IP-339.34.27.62,Safari,iOS,L0049,Success,,False,False,False,56,1
LN0013830,C001202,D001392,2026-05-23 04:08:48,IP-284.126.176.197,Edge,macOS,L0051,Success,,False,False,False,42,2
LN0013831,C003745,D001991,2025-09-07 17:29:21,IP-575.132.180.49,Edge,Windows,L0029,Failed,Account Locked,False,False,True,85,11
LN0013832,C001925,D002911,2025-06-17 09:25:02,IP-176.173.201.20,Safari,Linux,L0047,Success,,False,True,False,88,2
LN0013833,C001273,D001469,2026-04-13 14:43:48,IP-527.133.112.241,Edge,macOS,L0023,Success,,True,False,False,25,0
LN0013834,C004318,D002423,2026-04-26 13:18:25,IP-961.57.35.179,Chrome,Linux,L0034,Failed,MFA Failed,True,False,False,65,2
LN0013835,C003844,D001884,2025-06-20 13:42:38,IP-499.80.50.105,Edge,Linux,L0016,Success,,False,False,False,19,3
LN0013836,C004761,D000717,2025-01-15 01:24:44,IP-952.218.54.42,Safari,Windows,L0024,Success,,False,False,False,6,3
LN0013837,C002467,D002878,2025-02-02 12:39:09,IP-937.137.145.64,Chrome,Windows,L0023,Success,,False,True,False,57,0
LN0013838,C001146,D001827,2025-07-15 16:52:42,IP-867.67.21.116,Chrome,Linux,L0034,Success,,False,False,False,62,1
LN0013839,C002133,D002524,2025-10-11 02:44:43,IP-518.23.175.113,Safari,macOS,L0018,Success,,False,False,False,38,0
LN0013840,C002097,D001319,2026-04-26 19:14:50,IP-631.220.59.236,Chrome,Android,L0009,Success,,False,True,True,81,3
LN0013841,C003847,D000812,2025-02-14 10:00:33,IP-178.127.20.227,Safari,Android,L0005,Success,,True,False,False,46,2
LN0013842,C001640,D001806,2026-05-26 11:44:27,IP-067.102.6.167,Edge,Android,L0037,Success,,False,False,False,4,2
LN0013843,C002624,D002461,2025-10-22 11:10:47,IP-816.219.45.232,Firefox,macOS,L0019,Success,,False,False,False,31,1
LN0013844,C004555,D002433,2026-04-03 22:22:21,IP-053.4.101.89,Firefox,Android,L0018,Success,,True,False,False,55,1
LN0013845,C000858,D002138,2025-07-30 05:04:51,IP-581.52.45.6,Chrome,Android,L0006,Success,,False,False,False,1,2
LN0013846,C004540,D001360,2026-02-22 18:18:42,IP-745.13.113.185,Safari,macOS,L0008,Success,,False,False,False,34,2
LN0013847,C003654,D001509,2025-11-18 17:35:18,IP-664.136.99.109,Edge,Windows,L0001,Success,,False,False,False,42,0
LN0013848,C003294,D001384,2026-02-09 06:50:12,IP-400.224.87.100,Safari,macOS,L0044,Success,,False,False,False,10,3
LN0013849,C004076,D001410,2025-10-15 16:36:29,IP-091.20.174.54,Safari,macOS,L0004,Success,,False,False,False,11,1
LN0013850,C000342,D002389,2026-01-05 16:07:12,IP-177.64.213.39,Chrome,Linux,L0037,Success,,True,False,False,40,0
LN0013851,C004982,D002015,2026-06-21 18:06:24,IP-919.207.139.36,Chrome,Linux,L0033,Success,,False,False,False,35,0
LN0013852,C002165,D002936,2026-02-23 13:07:18,IP-743.254.42.43,Edge,Android,L0017,Success,,False,False,False,45,1
LN0013853,C004433,D003664,2025-02-09 15:16:59,IP-061.109.129.40,Firefox,Android,L0004,Success,,False,False,False,31,0
LN0013854,C002295,D000083,2026-01-18 07:24:00,IP-410.182.7.9,Chrome,Linux,L0037,Success,,False,False,False,35,2
LN0013855,C000411,D002766,2026-03-23 21:11:39,IP-714.167.33.76,Firefox,Linux,L0050,Success,,False,False,False,12,2
LN0013856,C001218,D000728,2025-09-15 20:45:19,IP-819.28.131.154,Firefox,Windows,L0019,Success,,False,False,False,31,0
LN0013857,C001384,D003462,2025-09-27 19:42:38,IP-171.94.3.151,Safari,Windows,L0019,Success,,True,False,False,59,1
LN0013858,C002304,D003454,2025-08-16 08:08:28,IP-399.103.1.89,Firefox,macOS,L0048,Failed,Authentication Failed,False,False,True,100,5
LN0013859,C002880,D002904,2025-11-01 12:33:20,IP-648.226.224.112,Chrome,Android,L0016,Success,,False,False,False,43,2
LN0013860,C002378,D003993,2025-11-06 10:13:22,IP-845.242.209.106,Safari,Windows,L0051,Failed,MFA Failed,False,False,True,94,7
LN0013861,C003392,D002529,2026-02-26 04:28:06,IP-760.144.150.231,Safari,iOS,L0006,Success,,True,False,False,35,3
LN0013862,C000113,D002827,2025-08-06 01:54:16,IP-447.176.122.182,Safari,iOS,L0024,Success,,False,False,False,42,0
LN0013863,C003987,D002011,2025-09-13 01:46:30,IP-226.180.186.21,Firefox,Windows,L0034,Success,,False,False,True,87,4
LN0013864,C004597,D001287,2025-02-12 22:03:22,IP-046.109.195.70,Safari,Linux,L0040,Failed,Authentication Failed,False,False,False,26,3
LN0013865,C000593,D001037,2025-10-11 12:15:37,IP-515.60.21.39,Safari,Windows,L0051,Success,,False,False,False,1,3
LN0013866,C004700,D002539,2025-11-06 03:19:49,IP-785.72.222.38,Edge,Android,L0018,Success,,False,False,False,21,2
LN0013867,C003053,D003541,2025-04-09 19:14:02,IP-336.159.100.225,Edge,Windows,L0013,Success,,False,False,False,30,3
LN0013868,C004609,D000968,2026-03-06 12:08:02,IP-745.87.212.50,Chrome,Windows,L0017,Failed,Authentication Failed,False,False,True,78,11
LN0013869,C003148,D000086,2025-12-01 00:33:27,IP-828.29.92.222,Safari,Windows,L0015,Success,,True,False,True,81,5
LN0013870,C004933,D002595,2026-03-26 02:53:36,IP-792.155.153.248,Safari,Windows,L0039,Success,,False,False,False,19,3
LN0013871,C002997,D001043,2025-08-02 00:30:25,IP-104.14.100.4,Firefox,macOS,L0025,Success,,False,False,False,28,3
LN0013872,C001344,D001918,2026-06-05 22:36:48,IP-527.203.244.181,Edge,Windows,L0026,Failed,MFA Failed,False,True,True,57,5
LN0013873,C001130,D001453,2025-12-27 11:25:08,IP-457.108.119.158,Firefox,macOS,L0036,Success,,False,False,False,43,2
LN0013874,C002344,D003479,2025-02-25 22:49:27,IP-632.159.197.220,Edge,macOS,L0026,Success,,False,False,False,6,2
LN0013875,C002200,D002935,2026-06-15 12:39:07,IP-331.191.146.200,Edge,Linux,L0032,Failed,MFA Failed,False,False,False,32,3
LN0013876,C001015,D002080,2026-07-24 10:26:00,IP-156.65.27.189,Firefox,Windows,L0024,Success,,False,True,False,24,0
LN0013877,C002387,D003701,2025-10-03 12:30:44,IP-925.102.52.157,Edge,Windows,L0014,Success,,False,False,False,27,3
LN0013878,C004201,D001139,2025-12-11 17:57:41,IP-921.72.116.166,Firefox,Android,L0036,Success,,False,False,False,65,3
LN0013879,C002377,D003394,2025-12-31 07:05:22,IP-682.35.200.35,Edge,iOS,L0023,Success,,True,False,False,57,1
LN0013880,C001605,D003674,2026-04-20 00:47:59,IP-987.213.135.26,Chrome,iOS,L0043,Success,,False,False,False,35,2
LN0013881,C000578,D003786,2026-07-29 03:59:27,IP-087.164.28.195,Firefox,macOS,L0017,Success,,False,False,False,29,1
LN0013882,C002046,D002033,2025-11-28 10:04:02,IP-863.4.153.84,Chrome,Linux,L0006,Success,,False,False,False,1,3
LN0013883,C004562,D003932,2025-11-01 10:11:56,IP-122.44.173.30,Chrome,iOS,L0017,Success,,False,False,False,18,3
LN0013884,C003927,D001819,2025-01-25 09:43:14,IP-098.133.217.90,Chrome,macOS,L0039,Success,,False,False,False,63,2
LN0013885,C003944,D002390,2025-02-24 12:06:26,IP-094.163.221.81,Safari,Linux,L0034,Success,,False,False,False,24,3
LN0013886,C004991,D001155,2025-04-09 13:50:24,IP-499.202.86.57,Edge,iOS,L0027,Success,,False,False,True,100,5
LN0013887,C002502,D000327,2026-03-29 06:50:29,IP-696.40.220.11,Firefox,iOS,L0043,Success,,False,False,False,24,0
LN0013888,C001535,D002921,2026-05-13 14:52:42,IP-758.233.228.250,Safari,iOS,L0030,Failed,MFA Failed,True,False,False,5,3
LN0013889,C004699,D003220,2025-02-09 18:27:18,IP-271.95.135.9,Firefox,Linux,L0018,Success,,False,False,False,53,0
LN0013890,C003077,D003393,2025-01-13 23:21:48,IP-208.55.178.155,Safari,macOS,L0018,Success,,False,False,False,64,3
LN0013891,C000900,D001768,2025-11-23 03:57:05,IP-681.53.135.169,Chrome,iOS,L0025,Success,,False,False,True,48,5
LN0013892,C001420,D003392,2025-02-06 09:53:54,IP-141.149.99.28,Edge,Windows,L0046,Success,,True,True,False,30,0
LN0013893,C002229,D001842,2026-02-07 21:12:03,IP-817.50.147.135,Edge,macOS,L0009,Failed,MFA Failed,False,False,True,78,10
LN0013894,C000981,D002676,2025-12-22 14:59:24,IP-456.26.76.100,Safari,iOS,L0016,Success,,False,False,False,55,2
LN0013895,C004346,D002783,2026-03-21 20:21:03,IP-519.28.199.21,Chrome,Linux,L0025,Success,,False,False,False,23,1
LN0013896,C000732,D001218,2025-10-19 20:39:16,IP-882.61.7.85,Firefox,Windows,L0003,Success,,False,False,False,16,0
LN0013897,C004753,D003363,2025-04-03 01:02:11,IP-083.113.78.18,Safari,iOS,L0035,Success,,True,False,False,44,3
LN0013898,C000529,D002554,2025-12-23 04:34:12,IP-862.23.93.2,Safari,Windows,L0022,Success,,False,False,False,26,2
LN0013899,C004352,D000998,2026-01-03 15:32:41,IP-923.170.23.225,Edge,iOS,L0024,Success,,False,False,False,45,3
LN0013900,C004649,D001461,2025-01-25 06:57:50,IP-971.247.109.101,Firefox,Android,L0007,Success,,True,False,False,56,1
LN0013901,C004205,D000008,2025-01-23 01:51:58,IP-545.173.124.188,Safari,Android,L0030,Success,,False,False,False,27,3
LN0013902,C002019,D002697,2025-03-20 20:10:07,IP-495.52.219.227,Firefox,Windows,L0027,Success,,False,False,False,1,2
LN0013903,C002980,D003441,2026-05-13 21:11:30,IP-126.239.25.179,Chrome,macOS,L0037,Success,,False,False,False,10,2
LN0013904,C003058,D000478,2025-01-06 01:57:39,IP-585.56.17.144,Chrome,macOS,L0013,Success,,False,False,False,38,0
LN0013905,C004602,D001358,2026-04-14 21:06:58,IP-121.7.131.60,Safari,Windows,L0040,Success,,False,False,False,10,1
LN0013906,C004439,D000658,2025-01-28 22:27:09,IP-849.105.68.91,Firefox,Android,L0019,Success,,False,False,False,36,0
LN0013907,C004060,D003077,2026-03-22 20:03:40,IP-583.29.14.79,Safari,Android,L0040,Failed,Invalid Password,False,True,True,100,11
LN0013908,C002629,D002711,2025-07-16 20:10:19,IP-220.99.82.61,Edge,Android,L0014,Failed,Unknown Device,False,False,True,70,6
LN0013909,C003071,D002121,2025-12-02 10:17:11,IP-783.85.181.252,Edge,Android,L0031,Failed,Account Locked,True,False,True,49,11
LN0013910,C002932,D001399,2026-06-30 15:31:08,IP-850.203.131.48,Edge,Android,L0024,Success,,False,False,False,38,3
LN0013911,C003125,D001116,2025-12-26 04:48:50,IP-339.90.18.195,Edge,macOS,L0035,Success,,False,False,False,66,1
LN0013912,C001538,D000874,2026-01-09 08:00:23,IP-300.79.150.101,Firefox,macOS,L0043,Success,,True,False,False,40,3
LN0013913,C004148,D003133,2025-06-26 23:27:21,IP-996.212.68.96,Edge,Windows,L0051,Success,,False,False,False,42,0
LN0013914,C004918,D002800,2025-06-24 15:48:40,IP-478.59.8.99,Safari,Linux,L0013,Success,,False,False,False,46,0
LN0013915,C004798,D002848,2026-02-24 10:18:29,IP-295.160.250.200,Firefox,Windows,L0036,Success,,False,False,False,10,2
LN0013916,C004605,D001553,2026-06-29 07:03:08,IP-232.16.45.28,Firefox,macOS,L0050,Success,,True,False,False,78,2
LN0013917,C000294,D003911,2025-10-02 20:24:24,IP-285.44.236.134,Safari,Linux,L0018,Success,,False,False,False,52,2
LN0013918,C003911,D003086,2025-07-26 20:42:13,IP-127.96.168.97,Chrome,Android,L0031,Success,,False,False,False,35,2
LN0013919,C001095,D003983,2025-01-15 01:41:58,IP-353.201.177.97,Chrome,iOS,L0030,Success,,True,False,False,68,0
LN0013920,C004810,D003551,2025-02-20 22:28:41,IP-492.172.58.146,Chrome,Android,L0018,Success,,False,False,False,38,2
LN0013921,C000696,D003581,2025-07-25 11:42:19,IP-547.192.7.175,Safari,iOS,L0014,Failed,Authentication Failed,False,False,False,25,1
LN0013922,C000573,D003442,2025-06-26 10:39:15,IP-818.116.200.218,Edge,Windows,L0039,Failed,Authentication Failed,False,False,True,93,8
LN0013923,C000786,D001251,2026-07-18 10:32:34,IP-763.231.98.26,Edge,Linux,L0015,Success,,False,True,False,23,1
LN0013924,C002133,D001014,2026-07-29 16:13:43,IP-443.58.161.208,Safari,Android,L0012,Success,,False,False,False,24,0
LN0013925,C002077,D003456,2025-06-20 13:32:21,IP-104.78.87.246,Edge,Android,L0019,Success,,False,False,False,20,1
LN0013926,C004263,D000685,2026-03-16 08:15:45,IP-213.104.1.245,Chrome,iOS,L0015,Success,,False,False,False,53,0
LN0013927,C000424,D003301,2025-07-24 02:41:42,IP-218.193.126.158,Chrome,Linux,L0052,Success,,False,False,False,8,3
LN0013928,C002115,D000025,2025-01-29 08:45:35,IP-117.125.5.15,Chrome,Android,L0010,Success,,True,False,False,37,0
