AccountID,CustomerID,BankID,AccountType,Balance,AccountStatus,OpeningDate,BranchID,AverageMonthlyBalance,TransactionLimit,InternationalEnabled
AC0004966,C004966,2,Business,5026.32,Active,2025-07-10,B03009,7801.54,50000,True
AC0004967,C004967,10,Current,25331.52,Active,2024-02-21,B06006,8431.34,100000,True
AC0004968,C004968,4,Business,42250.85,Active,2019-02-06,B10010,11728.23,25000,True
AC0004969,C004969,9,Current,11801.5,Closed,2022-01-06,B10008,5599.2,250000,True
AC0004970,C004970,4,Checking,27008.28,Active,2016-08-07,B05001,15947.54,25000,True
AC0004971,C004971,8,Savings,5295.81,Active,2025-11-19,B03005,13080.13,25000,True
AC0004972,C004972,5,Credit,11525.64,Active,2016-01-14,B01006,21515.03,25000,True
AC0004973,C004973,1,Savings,8172.82,Active,2018-10-30,B06003,3607.97,25000,True
AC0004974,C004974,2,Checking,17938.47,Active,2023-04-05,B08008,20533.52,100000,True
AC0004975,C004975,7,Checking,15974.68,Active,2020-01-18,B02006,5561.77,250000,True
AC0004976,C004976,2,Savings,6791.79,Active,2023-01-03,B05008,6010.03,25000,False
AC0004977,C004977,3,Current,67446.72,Active,2019-09-05,B10010,8825.5,50000,True
AC0004978,C004978,6,Business,28432.76,Active,2021-05-30,B02003,6505.38,100000,True
AC0004979,C004979,3,Current,7020.12,Dormant,2016-08-21,B04003,9187.86,100000,False
AC0004980,C004980,2,Current,11420.41,Active,2016-01-13,B05004,6527.58,25000,True
AC0004981,C004981,7,Current,18558.08,Active,2024-08-20,B10006,21875.96,100000,False
AC0004982,C004982,7,Current,13167.58,Active,2025-06-29,B04008,40473.74,50000,True
AC0004983,C004983,8,Savings,25066.26,Active,2024-01-16,B04007,45345.73,100000,True
AC0004984,C004984,10,Savings,9711.76,Active,2021-02-23,B10005,13627.06,250000,False
AC0004985,C004985,2,Credit,5103.74,Active,2025-12-18,B08002,10352.05,25000,True
AC0004986,C004986,5,Business,3047.7,Active,2021-05-18,B01007,13987.17,50000,True
AC0004987,C004987,3,Checking,38925.08,Active,2017-11-29,B03009,6095.85,25000,True
AC0004988,C004988,10,Savings,9174.82,Active,2018-09-04,B02007,4978.2,100000,True
AC0004989,C004989,6,Credit,16237.12,Active,2025-10-31,B03006,3705.1,250000,True
AC0004990,C004990,1,Current,3707.6,Active,2020-06-15,B02007,7004.46,50000,False
AC0004991,C004991,7,Credit,31333.5,Closed,2022-03-18,B09005,8934.24,50000,False
AC0004992,C004992,1,Savings,5488.58,Active,2022-09-19,B06008,5277.43,250000,False
AC0004993,C004993,3,Credit,8113.28,Dormant,2018-02-18,B07002,5613.78,250000,False
AC0004994,C004994,8,Savings,3555.22,Active,2025-06-27,B02010,2110.49,100000,True
AC0004995,C004995,6,Credit,14967.26,Dormant,2021-12-30,B05002,32563.38,50000,True
AC0004996,C004996,8,Credit,24125.1,Active,2018-01-27,B09004,4585.76,50000,False
AC0004997,C004997,6,Business,49614.59,Active,2024-09-14,B01001,8017.04,25000,True
AC0004998,C004998,9,Business,81418.56,Active,2024-05-23,B02005,5401.57,250000,True
AC0004999,C004999,6,Checking,8679.53,Active,2021-10-05,B03005,16915.01,250000,True
AC0005000,C005000,1,Current,7057.93,Active,2021-07-17,B02006,9760.97,100000,True
AC0005001,C000001,7,Current,4385.55,Active,2021-07-09,B01006,6207.85,250000,True
AC0005002,C000002,8,Checking,14341.81,Active,2023-04-01,B05004,7109.66,100000,True
AC0005003,C000003,1,Savings,4468.69,Active,2018-05-26,B03003,10406.55,250000,False
AC0005004,C000004,9,Savings,1017.42,Active,2024-02-29,B03004,5430.71,100000,True
AC0005005,C000005,8,Current,4994.63,Active,2018-12-10,B08002,10366.07,250000,True
AC0005006,C000006,8,Business,15947.94,Active,2018-04-08,B03005,8662.23,50000,True
AC0005007,C000007,4,Checking,11702.12,Active,2025-06-06,B08004,4520.96,25000,True
AC0005008,C000008,9,Checking,7607.27,Active,2025-05-11,B05009,5756.87,100000,False
AC0005009,C000009,4,Credit,21629.08,Active,2018-04-16,B04007,11275.35,50000,False
AC0005010,C000010,1,Checking,15537.15,Active,2023-06-02,B02006,12723.3,250000,True
AC0005011,C000011,10,Credit,19817.1,Active,2017-10-01,B02009,14470.72,25000,True
AC0005012,C000012,3,Savings,14855.53,Active,2018-10-26,B06003,7705.27,25000,True
AC0005013,C000013,2,Savings,3142.01,Active,2023-01-05,B09010,3056.87,250000,False
AC0005014,C000014,7,Checking,44351.29,Active,2025-11-26,B08002,12224.68,100000,True
AC0005015,C000015,3,Business,17173.36,Active,2022-11-22,B10010,10070.29,50000,True
AC0005016,C000016,9,Current,17063.31,Active,2019-05-06,B07002,21198.82,250000,True
AC0005017,C000017,5,Savings,28592.34,Active,2023-12-16,B08002,4979.58,25000,False
AC0005018,C000018,1,Business,23994.88,Active,2020-04-01,B04002,6092.5,25000,True
AC0005019,C000019,10,Credit,2064.74,Active,2019-10-04,B02001,21674.03,25000,True
AC0005020,C000020,6,Checking,13203.63,Dormant,2017-10-15,B07006,11303.17,250000,True
AC0005021,C000021,3,Checking,10495.82,Active,2016-02-03,B08009,9232.65,250000,True
AC0005022,C000022,7,Savings,5746.91,Active,2016-09-15,B01001,14208.69,100000,True
AC0005023,C000023,6,Checking,8357.25,Active,2018-09-03,B06001,7421.67,50000,False
AC0005024,C000024,1,Savings,29317.17,Active,2023-03-26,B06008,4825.75,250000,True
AC0005025,C000025,8,Savings,1765.88,Active,2018-03-19,B07001,12487.85,50000,True
AC0005026,C000026,5,Current,9278.48,Dormant,2018-08-20,B06002,36819.4,100000,True
AC0005027,C000027,7,Savings,15038.9,Active,2015-04-24,B03010,5987.96,50000,True
AC0005028,C000028,9,Business,8224.63,Dormant,2024-05-01,B07002,36199.41,100000,False
AC0005029,C000029,7,Savings,6969.35,Active,2020-06-28,B04005,875.86,25000,True
AC0005030,C000030,7,Current,15383.6,Active,2015-11-10,B04005,4990.48,25000,True
AC0005031,C000031,3,Credit,27223.2,Active,2022-03-04,B04010,3472.32,250000,False
AC0005032,C000032,3,Savings,2223.47,Active,2021-10-28,B10009,3785.05,25000,True
AC0005033,C000033,5,Checking,9129.92,Active,2015-07-03,B03006,6586.26,25000,True
AC0005034,C000034,9,Savings,12073.05,Active,2017-11-13,B02005,1424.2,100000,False
AC0005035,C000035,6,Current,33965.2,Active,2018-02-10,B05005,3636.84,25000,False
AC0005036,C000036,4,Business,18409.41,Active,2015-05-29,B08002,11161.56,50000,True
AC0005037,C000037,8,Current,12240.57,Active,2015-08-22,B04001,2448.62,25000,True
AC0005038,C000038,9,Business,10339.16,Active,2020-01-14,B08009,8580.44,25000,True
AC0005039,C000039,10,Current,8348.41,Active,2016-02-14,B10004,20072.22,250000,True
AC0005040,C000040,3,Current,55699.04,Active,2015-10-10,B04004,11790.26,50000,True
AC0005041,C000041,8,Credit,5616.15,Active,2025-12-13,B09010,14440.45,50000,False
AC0005042,C000042,6,Savings,25776.18,Active,2023-12-30,B07003,2635.46,250000,True
AC0005043,C000043,5,Current,9559.01,Active,2018-08-27,B09008,47431.15,250000,False
AC0005044,C000044,4,Credit,31337.6,Active,2020-05-29,B04003,6986.62,250000,True
AC0005045,C000045,2,Current,9482.83,Active,2022-09-10,B05006,16562.4,250000,True
AC0005046,C000046,3,Business,37833.68,Active,2022-11-07,B06010,18549.31,100000,True
AC0005047,C000047,6,Savings,39788.73,Active,2020-12-04,B08007,3032.53,50000,False
AC0005048,C000048,9,Checking,20402.91,Active,2019-10-21,B04008,17971.87,100000,True
AC0005049,C000049,9,Savings,65715.82,Active,2015-03-15,B06003,7573.15,50000,False
AC0005050,C000050,2,Checking,10522.12,Active,2025-10-13,B04002,6849.77,250000,False
AC0005051,C000051,7,Savings,11380.89,Dormant,2021-08-14,B01007,12203.67,25000,True
AC0005052,C000052,1,Credit,8250.1,Active,2021-08-11,B03002,22106.7,50000,True
AC0005053,C000053,7,Checking,11056.63,Active,2022-07-01,B04002,6089.74,250000,False
AC0005054,C000054,4,Credit,111480.02,Active,2020-12-03,B05001,10713.53,50000,True
AC0005055,C000055,5,Business,19156.38,Active,2016-11-19,B07003,6501.15,25000,False
AC0005056,C000056,8,Savings,69775.03,Active,2025-09-20,B01001,3418.75,100000,True
AC0005057,C000057,5,Credit,13627.19,Active,2023-08-30,B07006,19490.95,25000,True
AC0005058,C000058,9,Checking,87358.09,Active,2023-10-29,B05009,9109.99,25000,False
AC0005059,C000059,6,Savings,1432.05,Active,2019-08-06,B07005,10702.35,50000,True
AC0005060,C000060,10,Checking,14442.46,Active,2025-10-04,B03005,8509.23,50000,False
AC0005061,C000061,7,Business,6410.98,Active,2021-08-02,B10004,3541.06,50000,True
AC0005062,C000062,3,Current,25441.31,Active,2017-05-01,B02004,18981.41,250000,True
AC0005063,C000063,8,Credit,14495.28,Active,2017-05-07,B05009,23351.98,25000,True
AC0005064,C000064,5,Business,16959.15,Active,2015-09-28,B04006,6199.44,50000,True
AC0005065,C000065,6,Savings,11085.55,Active,2024-10-24,B05003,9013.78,100000,False
AC0005066,C000066,2,Current,18894.92,Active,2023-10-22,B06002,14809.92,50000,False
AC0005067,C000067,2,Business,2481.12,Active,2025-07-20,B01004,7828.99,50000,True
AC0005068,C000068,6,Checking,10737.2,Active,2015-01-31,B05002,2641.6,25000,False
AC0005069,C000069,2,Current,15303.41,Active,2017-12-17,B06001,10717.52,100000,True
AC0005070,C000070,10,Checking,1105.72,Active,2021-10-04,B06010,6658.52,50000,True
AC0005071,C000071,9,Savings,1722.37,Active,2019-11-28,B08002,7459.32,50000,False
AC0005072,C000072,8,Checking,1991.97,Active,2021-03-03,B07007,10826.73,250000,True
AC0005073,C000073,8,Credit,2464.68,Active,2022-09-11,B04006,7282.4,25000,False
AC0005074,C000074,6,Savings,11783.87,Active,2022-10-22,B03003,3406.58,25000,True
AC0005075,C000075,1,Credit,26829.41,Active,2018-02-08,B08008,3746.97,50000,True
AC0005076,C000076,4,Checking,40830.42,Active,2016-05-02,B04008,4229.85,100000,False
AC0005077,C000077,5,Savings,11711.65,Active,2018-02-13,B01001,5096.56,250000,True
AC0005078,C000078,10,Business,5323.54,Active,2016-02-06,B03001,49648.3,25000,True
AC0005079,C000079,3,Checking,18727.43,Active,2022-02-15,B08002,6578.58,50000,True
AC0005080,C000080,5,Business,5130.44,Active,2024-06-10,B09010,4547.5,100000,True
AC0005081,C000081,4,Business,1891.08,Dormant,2023-06-13,B05006,2292.31,25000,True
AC0005082,C000082,2,Current,21244.85,Active,2023-06-06,B04007,5362.41,25000,False
AC0005083,C000083,2,Savings,8967.7,Active,2025-06-27,B07006,1090.67,50000,False
AC0005084,C000084,4,Savings,13994.57,Active,2024-12-05,B10008,8150.33,50000,True
AC0005085,C000085,1,Credit,44147.14,Active,2017-01-27,B02001,2296.18,50000,True
AC0005086,C000086,1,Business,30442.87,Active,2020-04-15,B08003,8145.93,100000,True
AC0005087,C000087,4,Savings,15417.61,Active,2022-06-08,B03001,7891.66,25000,False
AC0005088,C000088,3,Current,59928.8,Active,2015-08-04,B06002,6154.96,250000,True
AC0005089,C000089,6,Business,21322.57,Active,2025-07-04,B07009,6573.94,100000,False
AC0005090,C000090,1,Business,62458.58,Active,2016-09-29,B08009,8162.14,25000,False
AC0005091,C000091,4,Savings,7114.8,Active,2019-06-04,B05008,11670.57,250000,False
AC0005092,C000092,5,Current,39160.74,Active,2024-04-28,B09006,11355.01,50000,True
AC0005093,C000093,10,Business,4055.9,Active,2015-02-09,B03003,13124.07,100000,True
AC0005094,C000094,7,Checking,38869.02,Active,2018-07-28,B04005,1664.73,100000,False
AC0005095,C000095,9,Current,26715.73,Active,2021-04-16,B02010,9510.68,100000,True
AC0005096,C000096,4,Credit,3414.12,Active,2015-04-04,B04010,8103.45,50000,True
AC0005097,C000097,5,Current,26775.13,Closed,2022-09-10,B02005,1843.74,25000,True
AC0005098,C000098,5,Credit,25001.19,Active,2020-10-11,B03002,852.4,25000,True
AC0005099,C000099,9,Credit,8367.57,Active,2025-09-18,B02007,3107.77,250000,True
AC0005100,C000100,10,Business,1371.27,Active,2018-03-26,B03002,23248.81,25000,False
AC0005101,C000101,10,Credit,105946.87,Active,2024-07-09,B05001,5495.61,50000,False
AC0005102,C000102,8,Checking,20354.06,Active,2022-09-25,B01001,6380.31,25000,True
AC0005103,C000103,6,Business,15918.78,Closed,2023-11-23,B05001,14096.31,100000,True
AC0005104,C000104,6,Savings,5038.2,Active,2020-08-10,B10003,17131.86,100000,False
AC0005105,C000105,10,Business,14517.36,Active,2019-01-08,B06004,9018.75,100000,False
AC0005106,C000106,3,Business,10494.12,Active,2023-04-12,B04010,8018.48,100000,False
AC0005107,C000107,4,Checking,10801.59,Dormant,2025-12-21,B07001,16452.52,100000,True
AC0005108,C000108,9,Current,1329.01,Active,2018-11-09,B03001,3545.02,250000,False
AC0005109,C000109,4,Credit,6112.72,Active,2018-04-03,B02006,14528.38,250000,True
AC0005110,C000110,3,Credit,18686.16,Active,2016-08-05,B01008,6408.86,50000,True
AC0005111,C000111,6,Credit,8071.47,Active,2017-08-05,B01005,4458.04,25000,True
AC0005112,C000112,4,Savings,22331.68,Closed,2019-11-04,B05006,11628.22,25000,True
AC0005113,C000113,9,Checking,4276.13,Active,2023-05-01,B02006,10504.5,250000,True
AC0005114,C000114,10,Current,26523.34,Active,2020-01-21,B08001,1990.4,25000,True
AC0005115,C000115,4,Savings,14172.0,Active,2021-02-06,B10004,7216.33,25000,True
AC0005116,C000116,6,Credit,10724.2,Active,2025-03-17,B07008,13466.03,50000,True
AC0005117,C000117,10,Savings,7919.33,Active,2025-03-24,B06005,14117.97,100000,False
AC0005118,C000118,8,Current,33849.32,Closed,2025-11-23,B01006,62783.76,100000,True
AC0005119,C000119,3,Savings,22773.67,Active,2022-11-29,B08010,4669.03,250000,False
AC0005120,C000120,6,Business,9009.32,Active,2018-02-17,B09001,3441.11,50000,False
AC0005121,C000121,7,Business,17486.49,Active,2025-05-02,B01005,34597.22,50000,False
AC0005122,C000122,7,Business,13499.3,Active,2022-01-05,B10001,7725.18,25000,True
AC0005123,C000123,1,Current,11545.53,Active,2016-05-10,B01003,6596.64,25000,True
AC0005124,C000124,3,Current,3894.99,Active,2024-10-10,B08010,14037.88,50000,False
AC0005125,C000125,9,Current,6734.8,Active,2021-04-12,B10008,8964.02,50000,False
AC0005126,C000126,3,Business,44684.22,Active,2022-01-29,B06006,6136.31,250000,True
AC0005127,C000127,3,Savings,18838.99,Active,2019-10-24,B09006,24976.77,100000,True
AC0005128,C000128,4,Credit,16507.6,Active,2024-09-08,B05003,13925.96,250000,True
AC0005129,C000129,2,Current,8408.81,Active,2021-08-01,B05004,10153.3,250000,False
AC0005130,C000130,2,Credit,14465.01,Active,2024-05-13,B01001,8661.92,250000,True
AC0005131,C000131,4,Current,7346.84,Active,2022-05-03,B10002,27832.5,25000,False
AC0005132,C000132,9,Business,24014.25,Active,2020-05-09,B01005,28050.55,25000,False
AC0005133,C000133,1,Current,7427.91,Active,2023-09-25,B05001,5574.24,25000,True
AC0005134,C000134,3,Savings,1867.92,Dormant,2023-02-04,B07010,2451.69,250000,True
AC0005135,C000135,1,Credit,7745.22,Active,2019-02-22,B05004,10086.38,25000,False
AC0005136,C000136,6,Checking,19577.0,Closed,2018-04-30,B07004,7609.78,25000,False
AC0005137,C000137,3,Credit,15261.57,Active,2017-07-08,B06008,2235.47,100000,True
AC0005138,C000138,8,Credit,10155.45,Active,2017-01-16,B10004,3050.95,50000,True
AC0005139,C000139,6,Business,10343.22,Active,2016-05-27,B02005,1083.31,25000,True
AC0005140,C000140,8,Savings,5154.91,Active,2024-01-10,B09005,1814.19,25000,False
AC0005141,C000141,7,Savings,8459.59,Active,2021-07-22,B05008,14408.14,250000,False
AC0005142,C000142,5,Credit,92554.8,Active,2015-02-05,B03002,14137.23,250000,True
AC0005143,C000143,9,Current,50691.31,Active,2021-11-27,B07003,7522.62,100000,False
AC0005144,C000144,5,Checking,2523.33,Dormant,2019-02-15,B03007,6186.2,25000,False
AC0005145,C000145,10,Business,11143.4,Active,2016-02-27,B02008,4642.82,50000,True
AC0005146,C000146,10,Business,34343.32,Active,2018-11-06,B10009,21887.83,250000,True
AC0005147,C000147,6,Business,22538.89,Active,2015-02-06,B03002,12198.83,250000,False
AC0005148,C000148,7,Current,13055.19,Active,2021-03-17,B09002,14890.09,100000,True
AC0005149,C000149,3,Credit,44279.31,Active,2023-11-15,B06003,4063.32,250000,False
AC0005150,C000150,9,Savings,5711.98,Active,2025-12-27,B10006,10754.21,25000,True
AC0005151,C000151,7,Business,7129.67,Dormant,2021-07-24,B01001,21251.13,50000,False
AC0005152,C000152,10,Checking,16351.11,Active,2023-05-06,B05001,9920.64,25000,True
AC0005153,C000153,3,Credit,9899.32,Closed,2025-11-22,B09008,5396.01,50000,True
AC0005154,C000154,8,Business,3675.78,Active,2022-12-25,B04004,13339.79,25000,False
AC0005155,C000155,5,Credit,2227.44,Active,2015-01-19,B06005,3901.1,50000,True
AC0005156,C000156,2,Business,8150.94,Active,2020-09-16,B06010,7425.66,100000,False
AC0005157,C000157,2,Business,9190.1,Active,2025-10-15,B04009,2568.41,250000,False
AC0005158,C000158,6,Business,6836.61,Active,2021-05-22,B07008,9196.31,50000,False
AC0005159,C000159,4,Savings,23867.22,Active,2020-12-06,B03009,5889.61,50000,True
AC0005160,C000160,2,Credit,12666.29,Dormant,2017-10-22,B05009,8847.5,25000,True
AC0005161,C000161,5,Credit,11590.58,Active,2017-04-02,B09001,30552.73,100000,True
AC0005162,C000162,7,Savings,15285.66,Active,2015-12-14,B10005,7046.19,100000,True
AC0005163,C000163,4,Business,15215.72,Active,2018-01-13,B07008,6963.05,100000,True
AC0005164,C000164,10,Current,27434.21,Active,2020-03-25,B01009,15765.95,250000,True
AC0005165,C000165,8,Savings,39367.24,Active,2021-09-25,B02008,9747.13,250000,True
AC0005166,C000166,6,Checking,2045.66,Active,2015-11-30,B05004,7768.95,50000,False
AC0005167,C000167,10,Checking,14442.85,Active,2024-09-28,B01003,3876.39,25000,True
AC0005168,C000168,5,Savings,14549.82,Active,2018-01-09,B06003,4510.36,25000,True
AC0005169,C000169,2,Savings,8210.51,Active,2018-04-24,B06003,11049.5,25000,True
AC0005170,C000170,1,Business,17841.19,Active,2021-12-21,B08005,10851.85,250000,True
AC0005171,C000171,10,Checking,19110.01,Active,2015-05-19,B10007,4863.68,250000,True
AC0005172,C000172,10,Credit,28234.43,Active,2019-07-08,B06002,3387.54,250000,False
AC0005173,C000173,8,Checking,7169.03,Active,2016-08-07,B08008,13096.48,25000,True
AC0005174,C000174,2,Savings,6569.92,Active,2019-02-21,B10003,13543.27,250000,True
AC0005175,C000175,3,Credit,3121.29,Active,2019-03-02,B02003,8629.86,250000,True
AC0005176,C000176,1,Savings,4412.01,Active,2022-10-07,B05010,1396.7,50000,True
AC0005177,C000177,1,Credit,32486.17,Active,2023-07-06,B10007,10996.31,25000,True
AC0005178,C000178,3,Business,37436.48,Active,2015-09-02,B04003,14843.42,250000,True
AC0005179,C000179,6,Credit,20343.97,Active,2017-08-14,B01008,6799.53,25000,True
AC0005180,C000180,1,Savings,2988.12,Active,2022-12-23,B01001,8906.4,250000,False
AC0005181,C000181,10,Current,4833.64,Active,2019-01-02,B05003,12662.89,100000,True
AC0005182,C000182,5,Savings,4165.86,Active,2025-12-12,B01002,7087.84,250000,False
AC0005183,C000183,3,Current,33033.17,Active,2017-01-28,B02003,2795.38,250000,True
AC0005184,C000184,6,Credit,42352.68,Active,2019-09-24,B08008,11174.59,25000,True
AC0005185,C000185,8,Business,25048.05,Active,2019-09-07,B02002,29080.28,250000,False
AC0005186,C000186,4,Checking,3090.5,Active,2023-01-30,B01009,4056.07,50000,True
AC0005187,C000187,1,Credit,11446.09,Active,2024-12-09,B05002,1883.9,25000,True
AC0005188,C000188,1,Credit,16852.16,Active,2018-07-12,B01006,8970.03,25000,True
AC0005189,C000189,9,Checking,16502.72,Active,2021-12-30,B01005,45476.47,100000,True
AC0005190,C000190,2,Checking,42689.3,Active,2022-06-30,B08002,8016.08,50000,True
AC0005191,C000191,7,Business,5319.87,Active,2024-09-24,B07005,6376.56,100000,True
AC0005192,C000192,4,Business,13048.28,Dormant,2015-07-03,B05010,3711.8,100000,False
AC0005193,C000193,8,Savings,10452.41,Active,2025-04-04,B01006,2601.71,250000,False
AC0005194,C000194,1,Current,6716.34,Dormant,2024-10-18,B02008,4368.88,25000,True
AC0005195,C000195,9,Business,14306.86,Active,2023-09-06,B09004,15189.97,250000,True
AC0005196,C000196,7,Checking,38179.15,Active,2022-12-12,B08010,6386.95,25000,True
AC0005197,C000197,5,Credit,17972.34,Dormant,2018-10-16,B07008,6187.34,50000,False
AC0005198,C000198,3,Current,127083.58,Active,2020-02-16,B10009,12579.34,25000,False
AC0005199,C000199,10,Business,48172.1,Active,2020-05-30,B08005,4307.52,25000,True
AC0005200,C000200,4,Checking,6795.12,Active,2022-11-21,B04002,12179.88,250000,True
AC0005201,C000201,5,Credit,13372.11,Active,2015-02-22,B09009,5767.92,100000,True
AC0005202,C000202,4,Checking,3452.89,Active,2024-06-29,B02001,7103.55,50000,False
AC0005203,C000203,3,Savings,1060.83,Active,2016-12-10,B04004,18080.34,250000,True
AC0005204,C000204,5,Current,19435.61,Active,2022-02-20,B06009,11835.87,25000,True
AC0005205,C000205,2,Current,41144.62,Closed,2022-10-19,B06001,7720.23,250000,False
AC0005206,C000206,1,Current,34088.54,Active,2018-02-05,B03003,7890.52,50000,True
AC0005207,C000207,3,Business,8106.07,Active,2022-03-07,B03005,9362.53,50000,False
AC0005208,C000208,2,Business,24522.31,Active,2024-09-20,B03007,26011.06,250000,True
AC0005209,C000209,5,Credit,30557.55,Dormant,2015-06-13,B02001,1841.68,25000,True
AC0005210,C000210,9,Checking,9750.26,Active,2019-09-08,B02002,8404.48,25000,True
AC0005211,C000211,2,Business,9204.79,Active,2020-03-04,B08006,11186.81,100000,True
AC0005212,C000212,1,Business,17158.41,Active,2020-03-20,B04006,26888.0,250000,False
AC0005213,C000213,2,Business,8758.97,Active,2015-07-31,B09010,4217.97,100000,True
AC0005214,C000214,6,Current,21893.24,Dormant,2018-12-30,B02006,8974.76,50000,False
AC0005215,C000215,3,Current,17363.92,Active,2018-10-03,B05010,3438.78,50000,True
AC0005216,C000216,5,Credit,25009.03,Active,2019-05-14,B03006,4097.7,50000,True
AC0005217,C000217,1,Current,1778.11,Active,2015-09-24,B03009,7495.86,50000,True
AC0005218,C000218,4,Credit,87990.51,Active,2020-11-03,B01008,4216.66,250000,False
AC0005219,C000219,5,Business,11744.73,Active,2016-11-03,B07005,7092.0,50000,True
AC0005220,C000220,5,Business,8325.73,Active,2020-03-08,B07005,6897.96,50000,False
AC0005221,C000221,6,Checking,5174.13,Dormant,2017-09-29,B04005,11791.88,50000,False
AC0005222,C000222,8,Savings,2337.25,Active,2019-01-05,B01010,6870.09,250000,False
AC0005223,C000223,5,Business,9802.26,Active,2016-08-07,B07001,7956.75,25000,True
AC0005224,C000224,9,Credit,24727.73,Active,2020-11-22,B08008,8105.2,50000,True
AC0005225,C000225,6,Credit,53632.6,Active,2021-01-07,B08008,4570.64,250000,True
AC0005226,C000226,3,Checking,83374.98,Active,2025-07-01,B08010,2135.42,25000,True
AC0005227,C000227,3,Credit,36233.63,Active,2020-09-20,B02003,3767.72,25000,True
AC0005228,C000228,4,Savings,16594.53,Active,2019-05-20,B04007,20560.22,50000,True
AC0005229,C000229,6,Business,97021.95,Active,2017-12-27,B03008,12534.9,100000,False
AC0005230,C000230,3,Business,3410.25,Active,2022-11-01,B06008,1057.28,250000,True
AC0005231,C000231,10,Checking,53249.44,Active,2022-06-28,B10007,11339.57,50000,True
AC0005232,C000232,5,Business,7441.85,Active,2019-03-29,B01001,5023.34,250000,True
AC0005233,C000233,9,Business,46094.4,Active,2019-11-25,B05009,5644.96,250000,False
AC0005234,C000234,7,Current,63508.81,Active,2023-07-20,B03004,13535.89,50000,False
AC0005235,C000235,4,Credit,38003.3,Active,2023-11-27,B02007,8121.42,250000,True
AC0005236,C000236,3,Credit,17108.03,Active,2015-04-16,B09001,4302.79,50000,True
AC0005237,C000237,8,Credit,30536.67,Active,2024-04-30,B03004,13846.45,50000,True
AC0005238,C000238,4,Checking,7142.91,Active,2016-05-15,B08007,1895.48,250000,True
AC0005239,C000239,3,Savings,716.53,Active,2022-09-15,B08006,3856.72,100000,False
AC0005240,C000240,10,Current,10246.68,Active,2016-02-17,B02010,2558.91,100000,True
AC0005241,C000241,5,Business,73213.47,Dormant,2020-12-06,B02009,3493.74,25000,False
AC0005242,C000242,1,Savings,14583.03,Dormant,2020-08-10,B09002,5754.89,25000,False
AC0005243,C000243,5,Current,13691.56,Active,2021-08-22,B10003,7241.48,100000,True
AC0005244,C000244,5,Checking,13240.2,Active,2017-01-18,B08007,6702.98,250000,True
AC0005245,C000245,9,Business,9282.9,Active,2020-05-02,B07010,6171.07,50000,False
AC0005246,C000246,8,Credit,5681.33,Active,2023-03-15,B09008,37480.84,25000,False
AC0005247,C000247,2,Current,6515.87,Active,2022-09-20,B06007,6410.28,250000,True
AC0005248,C000248,2,Current,10694.12,Active,2021-01-26,B06003,2486.87,100000,True
AC0005249,C000249,7,Business,52363.68,Dormant,2015-05-27,B10004,15693.48,50000,True
AC0005250,C000250,1,Savings,2681.27,Active,2019-11-19,B06004,10572.43,100000,True
AC0005251,C000251,4,Current,5077.33,Active,2017-04-20,B09001,8602.16,25000,False
AC0005252,C000252,2,Business,27397.45,Active,2020-09-03,B05003,17303.52,50000,False
AC0005253,C000253,1,Credit,19573.25,Active,2020-05-02,B08006,7903.91,250000,True
AC0005254,C000254,10,Checking,30432.82,Active,2017-10-18,B08010,13748.0,50000,True
AC0005255,C000255,1,Checking,5130.5,Active,2018-03-29,B09004,3040.78,50000,True
AC0005256,C000256,1,Checking,38113.96,Active,2025-03-09,B01010,3682.89,50000,True
AC0005257,C000257,10,Credit,24502.16,Active,2017-01-24,B05009,9479.36,25000,False
AC0005258,C000258,2,Current,10099.82,Active,2015-01-07,B04005,15356.18,100000,True
AC0005259,C000259,9,Checking,6170.92,Active,2016-08-09,B08003,13802.45,250000,True
AC0005260,C000260,1,Current,32436.09,Active,2017-06-03,B10001,4149.26,25000,False
AC0005261,C000261,2,Checking,7655.45,Active,2016-10-20,B09003,9478.0,100000,True
AC0005262,C000262,2,Savings,52311.2,Active,2020-03-29,B02005,5636.61,25000,True
AC0005263,C000263,8,Savings,58352.18,Active,2020-03-23,B08008,13048.87,50000,False
AC0005264,C000264,7,Business,14671.64,Active,2025-01-12,B08009,9545.22,250000,True
AC0005265,C000265,5,Credit,20549.01,Active,2015-07-28,B02002,15470.99,100000,True
AC0005266,C000266,3,Current,3185.99,Active,2021-02-25,B04005,12835.73,25000,False
AC0005267,C000267,1,Checking,37996.99,Active,2021-01-19,B06004,5083.48,25000,True
AC0005268,C000268,6,Savings,13006.28,Active,2024-06-30,B10001,3818.45,25000,True
AC0005269,C000269,3,Credit,5343.05,Active,2019-03-26,B03008,6529.67,100000,False
AC0005270,C000270,6,Business,2981.24,Active,2018-03-25,B01002,10537.6,100000,True
AC0005271,C000271,7,Savings,13990.82,Active,2022-05-26,B05004,12507.95,100000,True
AC0005272,C000272,9,Credit,87780.0,Active,2020-03-26,B09001,5518.89,100000,True
AC0005273,C000273,5,Savings,13711.84,Dormant,2016-06-11,B08005,6021.06,25000,True
AC0005274,C000274,1,Business,20125.11,Active,2017-11-17,B04002,7556.88,250000,False
AC0005275,C000275,3,Checking,173097.93,Dormant,2024-11-08,B06007,7317.03,100000,True
AC0005276,C000276,9,Credit,18095.57,Active,2015-02-06,B05005,7562.27,50000,False
